8.9,-6.93889e-16,1.10856e-13,1.05749e-14,3.49998e-14,
8.95,3.03924e-15,-3.03091e-14,-1.63758e-15,-1.05194e-14,
9,-4.39926e-15,8.16985e-14,5.16254e-15,-2.37033e-14,
9.05,-2.18575e-15,2.0664e-14,-5.55112e-17,2.43694e-14,
9.1,-2.59515e-15,1.04541e-13,1.00753e-14,-2.13718e-15,
9.15,1.29063e-15,-1.11022e-15,-7.21645e-15,-1.38778e-14,
9.2,-1.7833e-15,1.27634e-13,-2.13163e-14,1.19904e-14,
9.25,-2.21351e-15,4.40342e-14,1.07414e-14,-1.59039e-14,
9.3,-3.23352e-15,7.76046e-14,-1.90403e-14,1.42664e-14,
9.35,-2.31759e-15,2.60902e-14,-2.15938e-14,-1.27121e-14,
9.4,-3.05311e-15,3.36259e-14,4.10783e-15,-1.44329e-15,
9.45,1.17961e-15,5.59691e-14,-7.49401e-16,3.69149e-15,
9.5,-1.23512e-15,7.71189e-14,4.44089e-15,0,
9.55,1.55431e-15,-5.38458e-15,-7.38298e-15,-1.62648e-14,
9.6,-2.77556e-16,1.34656e-13,-1.24345e-14,4.21885e-15,
9.65,4.8711e-15,-5.80092e-15,1.60982e-15,4.94049e-15,
9.7,-2.19963e-15,1.70447e-13,7.54952e-15,-1.33227e-15,
9.75,5.82867e-16,-1.77219e-14,2.51188e-14,-1.92901e-14,
9.8,-1.67921e-15,5.39291e-14,-2.18714e-14,1.80966e-14,
9.85,2.87964e-15,5.02792e-14,-7.77156e-16,-7.43849e-15,
9.9,3.49026e-15,3.3834e-14,-1.31284e-14,1.57374e-14,
9.95,-7.07767e-16,2.52576e-14,1.78191e-14,-5.4956e-15,
10,2.83107e-15,5.77732e-14,-2.34535e-15,-2.34535e-15,
